name	x	y	z	size	group	hemisphere
LPC7	-24.4	-37	25.7	2	seeg	left
LPC8	-28.4	-37.1	24.4	2	seeg	left
LPC9	-32.3	-37.2	23.2	2	seeg	left
LPC10	-36.3	-37.4	22	2	seeg	left
LPC11	-40.2	-37.5	20.7	2	seeg	left
LPC12	-44.2	-37.7	19.5	2	seeg	left
LPC13	-48.1	-37.8	18.2	2	seeg	left
LPC14	-52.1	-38	17	2	seeg	left
LPC15	-56.1	-38.1	15.8	2	seeg	left
LPC16	-60	-38.3	14.5	2	seeg	left
LTPO1	-3	-57.7	25	2	seeg	left
LTPO2	-6.6	-57.7	24.9	2	seeg	left
LTPO3	-10.3	-57.8	24.9	2	seeg	left
LTPO4	-13.9	-57.8	24.9	2	seeg	left
LTPO5	-17.5	-57.9	24.8	2	seeg	left
LTPO6	-21.1	-57.9	24.8	2	seeg	left
LTPO7	-24.7	-58	24.8	2	seeg	left
LTPO8	-28.3	-58	24.7	2	seeg	left
LTPO9	-31.9	-58.1	24.7	2	seeg	left
LTPO10	-35.5	-58.1	24.6	2	seeg	left
LTPO11	-39.1	-58.2	24.6	2	seeg	left
LTPO12	-42.7	-58.3	24.6	2	seeg	left
LTPO13	-46.4	-58.3	24.5	2	seeg	left
LTPO14	-50	-58.4	24.5	2	seeg	left
RAH1	18.5	-10.9	-17.4	2	seeg	right
RAH2	22.2	-11.1	-17.6	2	seeg	right
RAH3	26	-11.2	-17.8	2	seeg	right
RAH4	29.7	-11.4	-18	2	seeg	right
RAH5	33.4	-11.5	-18.2	2	seeg	right
RAH6	37.1	-11.7	-18.4	2	seeg	right
RAH7	40.9	-11.8	-18.6	2	seeg	right
RAH8	44.6	-12	-18.8	2	seeg	right
RAH9	48.3	-12.1	-19	2	seeg	right
RAH10	52	-12.3	-19.2	2	seeg	right
RAH11	55.8	-12.4	-19.4	2	seeg	right
RAH12	59.5	-12.6	-19.6	2	seeg	right
RPH1	30.8	-19.9	-9.9	2	seeg	right
RPH2	34.5	-20.2	-10	2	seeg	right
RPH3	38.2	-20.5	-10	2	seeg	right
RPH4	41.9	-20.9	-10.1	2	seeg	right
RPH5	45.6	-21.2	-10.2	2	seeg	right
RPH6	49.3	-21.5	-10.3	2	seeg	right
RPH7	53	-21.9	-10.3	2	seeg	right
RPH8	56.7	-22.2	-10.4	2	seeg	right
ROC1	1.7	-64.3	19.4	2	seeg	right
ROC2	3.7	-64.9	19.7	2	seeg	right
ROC3	8	-65.9	20	2	seeg	right
ROC4	11.8	-66.5	20.1	2	seeg	right
ROC5	15.4	-66.6	19.6	2	seeg	right
ROC6	19.2	-66.3	18.9	2	seeg	right
ROC7	22.9	-65.9	17.9	2	seeg	right
ROC8	25.8	-65.4	17	2	seeg	right
ROC9	29.7	-64.8	15.9	2	seeg	right
ROC10	33.6	-64.4	15.1	2	seeg	right
ROC11	37.3	-64.2	14.7	2	seeg	right
ROC12	40.7	-64.3	14.6	2	seeg	right
