name	x	y	z	size	group	hemisphere
RPIN11	28.4	-28.1	37.8	2	seeg	right
RPIN12	27.5	-31.4	42	2	seeg	right
RPIN13	26.7	-34.7	46.1	2	seeg	right
RPIN14	25.8	-38	50.3	2	seeg	right
RPIN15	25	-41.3	54.4	2	seeg	right
RPIN16	24.1	-44.6	58.5	2	seeg	right
RAOF1	6.9	52.6	-17.7	2	seeg	right
RAOF2	11.1	51.4	-14.9	2	seeg	right
RAOF3	15.3	50.1	-12.2	2	seeg	right
RAOF4	19.5	48.9	-9.5	2	seeg	right
RAOF5	23.7	47.6	-6.8	2	seeg	right
RAOF6	27.8	46.4	-4.1	2	seeg	right
RAOF7	32	45.2	-1.3	2	seeg	right
RAOF8	36.2	43.9	1.5	2	seeg	right
RAOF9	40.4	42.7	4.5	2	seeg	right
RAOF10	44.6	41.4	7.6	2	seeg	right
RAOF11	48.7	40.2	10.6	2	seeg	right
RAOF12	52.9	39	13.6	2	seeg	right
RFP1	11.2	65.1	-0.9	2	seeg	right
RFP2	15.3	63	1.6	2	seeg	right
RFP3	19.3	60.9	4.1	2	seeg	right
RFP4	23.4	58.8	6.7	2	seeg	right
RFP5	27.5	56.7	9.2	2	seeg	right
RFP6	31.5	54.6	11.8	2	seeg	right
RFP7	35.6	52.5	14.3	2	seeg	right
RFP8	39.6	50.4	16.9	2	seeg	right
RFP9	43.7	48.3	19.4	2	seeg	right
RPBH1	19.9	-21.4	-11.5	2	seeg	right
RPBH2	25	-21.5	-11.3	2	seeg	right
RPBH3	30.2	-21.7	-11.1	2	seeg	right
RPBH4	35.3	-21.8	-10.9	2	seeg	right
RPBH5	40.5	-21.9	-10.7	2	seeg	right
RPBH6	45.7	-22.1	-10.5	2	seeg	right
RPBH7	50.8	-22.2	-10.3	2	seeg	right
RPBH8	56	-22.4	-10.1	2	seeg	right
RPBH9	61.1	-22.5	-9.9	2	seeg	right
RPBH10	66.3	-22.7	-9.6	2	seeg	right
RPN1	28.3	-46.6	0.2	2	seeg	right
RPN2	33.4	-47.3	0	2	seeg	right
RPN3	38.5	-47.9	-0.1	2	seeg	right
RPN4	43.7	-48.5	-0.3	2	seeg	right
RPN5	48.8	-49.1	-0.5	2	seeg	right
RPN6	53.9	-49.7	-0.7	2	seeg	right
RPN7	59	-50.3	-0.8	2	seeg	right
RPN8	64.2	-50.9	-1	2	seeg	right
LA1	-13.9	-4.9	-13.8	2	seeg	left
LA2	-19.3	-4.9	-13.9	2	seeg	left
LA3	-24.6	-5	-14	2	seeg	left
LA4	-30	-5	-14	2	seeg	left
LA5	-35.3	-5.1	-14.1	2	seeg	left
LA6	-40.6	-5.2	-14.2	2	seeg	left
LA7	-46	-5.2	-14.3	2	seeg	left
LA8	-51.3	-5.3	-14.3	2	seeg	left
LA9	-56.7	-5.3	-14.4	2	seeg	left
LA10	-62	-5.4	-14.5	2	seeg	left
LAH1	-23.6	-8.9	-14.2	2	seeg	left
LAH2	-28.8	-9.4	-13.9	2	seeg	left
LAH3	-34.1	-9.8	-13.6	2	seeg	left
LAH4	-39.3	-10.2	-13.4	2	seeg	left
LAH5	-44.5	-10.6	-13.1	2	seeg	left
LAH6	-49.8	-11.1	-12.8	2	seeg	left
LAH7	-55	-11.5	-12.5	2	seeg	left
LAH8	-60.3	-11.9	-12.3	2	seeg	left
LAH9	-65.5	-12.4	-12	2	seeg	left
LAH10	-70.7	-12.8	-11.7	2	seeg	left
LPH1	-23.7	-18.9	-11.5	2	seeg	left
LPH2	-28.6	-19.9	-10.2	2	seeg	left
LPH3	-33.5	-21	-8.9	2	seeg	left
LPH4	-38.4	-22.1	-7.6	2	seeg	left
LPH5	-43.3	-23.2	-6.3	2	seeg	left
LPH6	-48.2	-24.6	-5	2	seeg	left
LPH7	-53.2	-26	-3.7	2	seeg	left
LPH8	-58.1	-27.5	-2.4	2	seeg	left
LPH9	-63	-28.9	-1.2	2	seeg	left
LPH10	-67.9	-30.3	0.1	2	seeg	left
LPC1	-3	-5.9	35.4	2	seeg	left
LPC2	-8.3	-5.7	35.4	2	seeg	left
LPC3	-13.6	-5.4	35.3	2	seeg	left
LPC4	-18.9	-5.2	35.3	2	seeg	left
LPC5	-24.1	-4.9	35.2	2	seeg	left
LPC6	-29.4	-4.6	35.1	2	seeg	left
LPC7	-34.7	-4.4	35.1	2	seeg	left
LPC8	-39.9	-4.1	35	2	seeg	left
LPC9	-45.2	-3.9	35	2	seeg	left
LPC10	-50.5	-3.6	34.9	2	seeg	left
LPC11	-55.7	-3.4	34.9	2	seeg	left
LPC12	-61	-3.1	34.8	2	seeg	left
LMC1	-2.5	16	25	2	seeg	left
LMC2	-7.6	17	24.1	2	seeg	left
LMC3	-12.8	17.9	23.2	2	seeg	left
LMC4	-17.9	18.9	22.4	2	seeg	left
LMC5	-23	19.9	21.5	2	seeg	left
LMC6	-28.1	20.8	20.6	2	seeg	left
LMC7	-33.3	21.8	19.7	2	seeg	left
LMC8	-38.4	22.7	18.8	2	seeg	left
LMC9	-43.5	23.7	18	2	seeg	left
LMC10	-48.6	24.6	17.1	2	seeg	left
LMC11	-53.7	25.6	16.2	2	seeg	left
LMC12	-58.9	26.5	15.3	2	seeg	left
LAC1	-1.3	35.6	5.3	2	seeg	left
LAC2	-6.6	35.2	5.3	2	seeg	left
LAC3	-11.9	34.9	5.2	2	seeg	left
LAC4	-17.2	34.5	5.2	2	seeg	left
LAC5	-22.5	34.1	5.1	2	seeg	left
LAC6	-27.8	33.8	5.1	2	seeg	left
LAC7	-33.1	33.4	5.1	2	seeg	left
LAC8	-38.4	33	5	2	seeg	left
LAC9	-43.7	32.7	5	2	seeg	left
LAC10	-49	32.3	4.9	2	seeg	left
LOF1	-4.5	54.3	-15.6	2	seeg	left
LOF2	-7.6	53	-12.3	2	seeg	left
LOF3	-10.7	51.7	-8.9	2	seeg	left
LOF4	-13.7	50.4	-5.6	2	seeg	left
LOF5	-16.8	49.1	-2.3	2	seeg	left
LOF6	-19.9	47.8	1.2	2	seeg	left
LOF7	-23	46.5	4.9	2	seeg	left
LOF8	-26.1	45.2	8.6	2	seeg	left
LOF9	-29.2	43.9	12.3	2	seeg	left
LOF10	-32.2	42.6	16	2	seeg	left
LOF11	-35.3	41.3	19.7	2	seeg	left
LOF12	-38.4	39.9	23.4	2	seeg	left
LOF13	-41.5	38.6	27.1	2	seeg	left
LOF14	-44.6	37.3	30.8	2	seeg	left
LFP1	-1.7	65	0.6	2	seeg	left
LFP2	-5.7	63.5	2.6	2	seeg	left
LFP3	-9.7	61.9	4.6	2	seeg	left
LFP4	-13.7	60.4	6.6	2	seeg	left
LFP5	-17.7	58.8	8.6	2	seeg	left
LFP6	-21.7	57.3	10.6	2	seeg	left
LFP7	-25.7	55.7	12.6	2	seeg	left
LFP8	-29.7	54.2	14.6	2	seeg	left
LFP9	-33.7	52.6	16.6	2	seeg	left
LFP10	-37.7	51.1	18.6	2	seeg	left
