name	x	y	z	size	group	hemisphere
LFP5	-20.2	51.4	-6.2	2	seeg	left
LFP6	-23.2	49.1	-4.9	2	seeg	left
LFP7	-26.1	46.7	-3.5	2	seeg	left
LFP8	-29.1	44.4	-2.1	2	seeg	left
LFP9	-32	42	-0.8	2	seeg	left
LFP10	-35	39.6	0.6	2	seeg	left
LFP11	-38	37.3	1.9	2	seeg	left
LFP12	-40.9	34.9	3.3	2	seeg	left
LFP13	-43.9	32.6	4.6	2	seeg	left
LFP14	-46.8	30.2	5.9	2	seeg	left
LFP15	-49.8	27.8	7.3	2	seeg	left
LFP16	-52.8	25.5	8.6	2	seeg	left
LAOF1	-6	49	-14.1	2	seeg	left
LAOF2	-8.8	47.3	-12	2	seeg	left
LAOF3	-11	45	-8.9	2	seeg	left
LAOF4	-14.2	42.5	-6.5	2	seeg	left
LAOF5	-15.7	41.3	-5.1	2	seeg	left
LAOF6	-18.1	39.6	-3.5	2	seeg	left
LAOF7	-20.8	37.6	-1.1	2	seeg	left
LAOF8	-23.7	35.5	1.6	2	seeg	left
LAOF9	-26.1	33.7	4	2	seeg	left
LAOF10	-28.6	32	6.5	2	seeg	left
LAOF11	-31.3	30.3	8.6	2	seeg	left
LAOF12	-34.2	28.7	10	2	seeg	left
LAOF13	-36.8	27.2	12	2	seeg	left
LAOF14	-40.1	25.4	14.7	2	seeg	left
LAOF15	-43.9	24.2	15.5	2	seeg	left
LAOF16	-47.9	23	17	2	seeg	left
LPOF1	-6.9	38.7	-13.2	2	seeg	left
LPOF2	-9.7	37.6	-10.6	2	seeg	left
LPOF3	-12.5	36.5	-8	2	seeg	left
LPOF4	-15.3	35.4	-5.4	2	seeg	left
LPOF5	-18.1	34.3	-2.7	2	seeg	left
LPOF6	-20.9	33.2	-0.1	2	seeg	left
LPOF7	-23.7	32.1	2.5	2	seeg	left
LPOF8	-26.5	31	5.1	2	seeg	left
LPOF9	-29.3	30	7.7	2	seeg	left
LPOF10	-32.1	28.9	10.2	2	seeg	left
LPOF11	-34.9	27.8	12.8	2	seeg	left
LPOF12	-37.7	26.7	15.4	2	seeg	left
LPOF13	-40.5	25.6	18	2	seeg	left
LPOF14	-43.3	24.5	20.6	2	seeg	left
LPOF15	-46	23.4	23.2	2	seeg	left
LPOF16	-48.8	22.3	25.8	2	seeg	left
LMAP1	-3.5	47.8	-1.4	2	seeg	left
LMAP2	-4.5	46.3	2.2	2	seeg	left
LMAP3	-5.6	44.8	5.7	2	seeg	left
LMAP4	-6.7	43.3	9.3	2	seeg	left
LMAP5	-7.8	41.8	12.9	2	seeg	left
LMAP6	-8.9	40.3	16.5	2	seeg	left
LMAP7	-10	38.8	20	2	seeg	left
LMAP8	-11	37.3	23.6	2	seeg	left
LMAP9	-12.1	35.9	27.2	2	seeg	left
LMAP10	-13.2	34.4	30.8	2	seeg	left
LMAP11	-14.3	32.9	34.3	2	seeg	left
LMAP12	-15.4	31.4	37.9	2	seeg	left
LMAP13	-16.4	29.9	41.5	2	seeg	left
LMAP14	-17.5	28.4	45	2	seeg	left
LMAP15	-18.6	26.9	48.6	2	seeg	left
LMAP16	-19.7	25.4	52.2	2	seeg	left
LDLPF1	-22.4	30.7	29.5	2	seeg	left
LDLPF2	-25.3	29.1	30.7	2	seeg	left
LDLPF3	-28.2	27.6	31.9	2	seeg	left
LDLPF4	-31.1	26	33.2	2	seeg	left
LDLPF5	-34	24.5	34.4	2	seeg	left
LDLPF6	-36.9	22.9	35.6	2	seeg	left
LDLPF7	-39.8	21.4	36.9	2	seeg	left
LDLPF8	-42.7	19.8	38.1	2	seeg	left
LDLPF9	-45.6	18.3	39.3	2	seeg	left
LDLPF10	-48.5	16.7	40.6	2	seeg	left
LAC1	-2.9	36.1	14.3	2	seeg	left
LAC2	-6.2	35.5	15.3	2	seeg	left
LAC3	-9.4	34.8	16.3	2	seeg	left
LAC4	-12.7	34.2	17.3	2	seeg	left
LAC5	-16	33.6	18.4	2	seeg	left
LAC6	-19.2	33	19.4	2	seeg	left
LAC7	-22.5	32.4	20.4	2	seeg	left
LAC8	-25.8	31.7	21.5	2	seeg	left
LAC9	-29.1	31.1	22.5	2	seeg	left
LAC10	-32.3	30.5	23.5	2	seeg	left
LAC11	-35.6	29.9	24.6	2	seeg	left
LAC12	-38.9	29.3	25.6	2	seeg	left
LAC13	-42.1	28.6	26.6	2	seeg	left
LAC14	-45.4	28	27.7	2	seeg	left
LMC1	-11	4.1	34	2	seeg	left
LMC2	-14.4	3.7	33.9	2	seeg	left
LMC3	-17.7	3.4	33.9	2	seeg	left
LMC4	-21	3	33.8	2	seeg	left
LMC5	-24.3	2.6	33.7	2	seeg	left
LMC6	-27.7	2.2	33.6	2	seeg	left
LMC7	-31	1.8	33.6	2	seeg	left
LMC8	-34.3	1.4	33.5	2	seeg	left
LMC9	-37.6	1	33.4	2	seeg	left
LMC10	-40.9	0.6	33.3	2	seeg	left
LMC11	-44.3	0.2	33.3	2	seeg	left
LMC12	-47.6	-0.1	33.2	2	seeg	left
LMC13	-50.9	-0.5	33.1	2	seeg	left
LMC14	-54.2	-0.8	33	2	seeg	left
LMC15	-57.5	-1.1	33	2	seeg	left
LMC16	-60.9	-1.5	32.9	2	seeg	left
LPC1	-1.8	-15.8	34.5	2	seeg	left
LPC2	-5.7	-15.9	34.3	2	seeg	left
LPC3	-9.6	-15.9	34	2	seeg	left
LPC4	-13.6	-16	33.8	2	seeg	left
LPC5	-17.5	-16	33.6	2	seeg	left
LPC6	-21.5	-16.1	33.4	2	seeg	left
LPC7	-25.4	-16.1	33.2	2	seeg	left
LPC8	-29.3	-16.1	33	2	seeg	left
LPC9	-33.3	-16.2	32.8	2	seeg	left
LPC10	-37.2	-16.2	32.6	2	seeg	left
LPC11	-41.1	-16.3	32.4	2	seeg	left
LPC12	-45.1	-16.3	32.2	2	seeg	left
LPC13	-49	-16.3	32	2	seeg	left
LPC14	-53	-16.4	31.8	2	seeg	left
LPC15	-56.9	-16.4	31.6	2	seeg	left
LPC16	-60.8	-16.5	31.4	2	seeg	left
LAIN1	-32.7	5.5	-3.3	2	seeg	left
LAIN2	-32.2	5.4	1.3	2	seeg	left
LAIN3	-31.7	5.3	5.9	2	seeg	left
LAIN4	-31.2	5.1	10.5	2	seeg	left
LAIN5	-30.6	5	15	2	seeg	left
LAIN6	-30.1	4.9	19.6	2	seeg	left
LAIN7	-29.6	4.7	24.1	2	seeg	left
LAIN8	-29.1	4.6	28.7	2	seeg	left
LAIN9	-28.6	4.5	33.3	2	seeg	left
LAIN10	-28.1	4.3	37.8	2	seeg	left
LAIN11	-27.6	4.2	42.4	2	seeg	left
LAIN12	-27.1	4.1	46.9	2	seeg	left
LAIN13	-26.6	4	51.5	2	seeg	left
LAIN14	-26.1	3.8	56.1	2	seeg	left
LAIN15	-25.6	3.7	60.6	2	seeg	left
LAIN16	-25.1	3.6	65.2	2	seeg	left
