name	type	units	low_cutoff	high_cutoff	group	sampling_frequency
RPO14-RPO15	SEEG	uv	0	300	seeg	2048
RPO15-RPO16	SEEG	uv	0	300	seeg	2048
RPO16-RPO15	SEEG	uv	0	300	seeg	2048
RFO1-RFO2	SEEG	uv	0	300	seeg	2048
RFO2-RFO3	SEEG	uv	0	300	seeg	2048
RFO3-RFO4	SEEG	uv	0	300	seeg	2048
RFO4-RFO5	SEEG	uv	0	300	seeg	2048
RFO5-RFO6	SEEG	uv	0	300	seeg	2048
RFO6-RFO7	SEEG	uv	0	300	seeg	2048
RFO7-RFO8	SEEG	uv	0	300	seeg	2048
RFO8-RFO7	SEEG	uv	0	300	seeg	2048
RPAIN1-RPAIN2	SEEG	uv	0	300	seeg	2048
RPAIN2-RPAIN3	SEEG	uv	0	300	seeg	2048
RPAIN3-RPAIN4	SEEG	uv	0	300	seeg	2048
RPAIN4-RPAIN5	SEEG	uv	0	300	seeg	2048
RPAIN5-RPAIN6	SEEG	uv	0	300	seeg	2048
RPAIN6-RPAIN7	SEEG	uv	0	300	seeg	2048
RPAIN7-RPAIN8	SEEG	uv	0	300	seeg	2048
RPAIN8-RPAIN9	SEEG	uv	0	300	seeg	2048
RPAIN9-RPAIN10	SEEG	uv	0	300	seeg	2048
RPAIN10-RPAIN11	SEEG	uv	0	300	seeg	2048
RPAIN11-RPAIN12	SEEG	uv	0	300	seeg	2048
RPAIN12-RPAIN13	SEEG	uv	0	300	seeg	2048
RPAIN13-RPAIN14	SEEG	uv	0	300	seeg	2048
RPAIN14-RPAIN15	SEEG	uv	0	300	seeg	2048
RPAIN15-RPAIN16	SEEG	uv	0	300	seeg	2048
RPAIN16-RPAIN15	SEEG	uv	0	300	seeg	2048
