name	x	y	z	size	group	hemisphere
RPOF10	35.9	20.6	2.9	2	seeg	right
RPOF11	38.6	20.5	4.4	2	seeg	right
RPOF12	41.4	20.4	5.9	2	seeg	right
RPOF13	44.1	20.2	7.3	2	seeg	right
RPOF14	46.9	20.1	8.8	2	seeg	right
RPOF15	49.6	19.9	10.2	2	seeg	right
RPOF16	52.4	19.8	11.7	2	seeg	right
RAC1	7.5	38.8	-0.7	2	seeg	right
RAC2	7.7	38.8	3.4	2	seeg	right
RAC3	7.8	38.8	7.5	2	seeg	right
RAC4	8	38.8	11.6	2	seeg	right
RAC5	8.1	38.8	15.7	2	seeg	right
RAC6	8.2	38.8	19.8	2	seeg	right
RAC7	8.4	38.8	23.9	2	seeg	right
RAC8	8.5	38.8	28	2	seeg	right
RAC9	8.7	38.8	32.1	2	seeg	right
RAC10	8.8	38.8	36.2	2	seeg	right
RAC11	8.9	38.8	40.3	2	seeg	right
RAC12	9.1	38.8	44.4	2	seeg	right
RAC13	9.2	38.8	48.5	2	seeg	right
RAC14	9.4	38.8	52.6	2	seeg	right
RAC15	9.5	38.8	56.7	2	seeg	right
RAC16	9.7	38.8	60.8	2	seeg	right
RPC1	3.5	28.9	24.9	2	seeg	right
RPC2	4.2	28.9	28.2	2	seeg	right
RPC3	4.8	28.9	31.5	2	seeg	right
RPC4	5.5	29	34.8	2	seeg	right
RPC5	6.2	29	38.1	2	seeg	right
RPC6	6.8	29.1	41.4	2	seeg	right
RPC7	7.5	29.1	44.6	2	seeg	right
RPC8	8.2	29.1	47.9	2	seeg	right
RPC9	8.8	29.2	51.2	2	seeg	right
RPC10	9.5	29.2	54.5	2	seeg	right
RPC11	10.2	29.2	57.8	2	seeg	right
RPC12	10.8	29.3	61.1	2	seeg	right
RITG1	34.6	-12.2	-27.4	2	seeg	right
RITG2	37.4	-12.8	-25.8	2	seeg	right
RITG3	40.1	-13.3	-24.1	2	seeg	right
RITG4	42.9	-13.9	-22.5	2	seeg	right
RITG5	45.6	-14.4	-20.9	2	seeg	right
RITG6	48.4	-15	-19.2	2	seeg	right
RITG7	51.2	-15.5	-17.6	2	seeg	right
RITG8	53.9	-16.1	-15.9	2	seeg	right
RITG9	56.7	-16.6	-14.3	2	seeg	right
RITG10	59.4	-17.1	-12.7	2	seeg	right
RTP1	26.4	18	-28.4	2	seeg	right
RTP2	27.5	12	-26.5	2	seeg	right
RTP3	28.6	6.1	-24.6	2	seeg	right
RTP4	29.7	0.2	-22.8	2	seeg	right
RTP5	30.8	-5.4	-20.9	2	seeg	right
RTP6	31.9	-11	-19	2	seeg	right
RTP7	33	-16.6	-17.1	2	seeg	right
RTP8	34.1	-22.2	-15.2	2	seeg	right
RTP9	35.2	-28.3	-13.3	2	seeg	right
RTP10	36.3	-34.4	-11.4	2	seeg	right
RTP11	37.4	-40.5	-9.6	2	seeg	right
RTP12	38.5	-46.6	-7.7	2	seeg	right
RTP13	39.6	-52.6	-5.8	2	seeg	right
RTP14	40.7	-58.7	-3.9	2	seeg	right
RTP15	41.8	-64.8	-2	2	seeg	right
RTP16	42.9	-70.9	-0.1	2	seeg	right
RLP1	5.2	-40.1	36.4	2	seeg	right
RLP2	8.9	-38.9	36.7	2	seeg	right
RLP3	12.6	-37.6	37	2	seeg	right
RLP4	16.2	-36.4	37.2	2	seeg	right
RLP5	19.9	-35.2	37.5	2	seeg	right
RLP6	23.5	-33.9	37.7	2	seeg	right
RLP7	27.2	-32.7	38	2	seeg	right
RLP8	30.8	-31.5	38.3	2	seeg	right
RLP9	34.5	-30.2	38.5	2	seeg	right
RLP10	38.1	-29	38.8	2	seeg	right
RLP11	41.8	-27.8	39	2	seeg	right
RLP12	45.4	-26.5	39.3	2	seeg	right
RLP13	49.1	-25.3	39.5	2	seeg	right
RLP14	52.7	-24.1	39.8	2	seeg	right
RLP15	56.4	-22.9	40.1	2	seeg	right
RLP16	60.1	-21.7	40.3	2	seeg	right
RPO1	1.9	-16.7	6.4	2	seeg	right
RPO2	5.9	-17.3	8.2	2	seeg	right
RPO3	9.8	-17.9	9.9	2	seeg	right
RPO4	13.7	-18.6	11.7	2	seeg	right
RPO5	17.7	-19.2	13.5	2	seeg	right
RPO6	21.6	-19.9	15.3	2	seeg	right
RPO7	25.6	-20.5	17.1	2	seeg	right
RPO8	29.5	-21.1	18.9	2	seeg	right
RPO9	33.5	-21.8	20.7	2	seeg	right
RPO10	37.4	-22.4	22.5	2	seeg	right
RPO11	41.3	-23.1	24.3	2	seeg	right
RPO12	45.3	-23.7	26.1	2	seeg	right
RPO13	49.2	-24.4	27.9	2	seeg	right
RPO14	53.2	-25.1	29.7	2	seeg	right
RPO15	57.1	-25.8	31.5	2	seeg	right
RPO16	61.1	-26.5	33.3	2	seeg	right
RFO1	34.6	-10.5	17.1	2	seeg	right
RFO2	37.7	-10.3	18	2	seeg	right
RFO3	40.8	-10.1	18.9	2	seeg	right
RFO4	43.9	-9.9	19.9	2	seeg	right
RFO5	47	-9.8	20.8	2	seeg	right
RFO6	50	-9.6	21.7	2	seeg	right
RFO7	53.1	-9.4	22.7	2	seeg	right
RFO8	56.2	-9.2	23.6	2	seeg	right
RPAIN1	36.4	11.8	-0.9	2	seeg	right
RPAIN2	36.2	7.5	3.5	2	seeg	right
RPAIN3	35.9	3.3	8	2	seeg	right
RPAIN4	35.7	-0.8	12.4	2	seeg	right
RPAIN5	35.4	-4.8	16.9	2	seeg	right
RPAIN6	35.1	-8.8	21.3	2	seeg	right
RPAIN7	34.9	-12.8	25.7	2	seeg	right
RPAIN8	34.6	-16.7	30.2	2	seeg	right
RPAIN9	34.4	-20.7	34.6	2	seeg	right
RPAIN10	34.1	-24.8	39.1	2	seeg	right
RPAIN11	33.9	-29.2	43.5	2	seeg	right
RPAIN12	33.6	-33.5	48	2	seeg	right
RPAIN13	33.3	-37.8	52.4	2	seeg	right
RPAIN14	33.1	-42.1	56.9	2	seeg	right
RPAIN15	32.8	-46.5	61.3	2	seeg	right
RPAIN16	32.6	-50.8	65.8	2	seeg	right
