name	x	y	z	size	group	hemisphere
LA1	-16.1	-3.7	-13.4	2	seeg	left
LA2	-21.9	-4	-13.5	2	seeg	left
LA3	-27.6	-4.3	-13.7	2	seeg	left
LA4	-33.3	-4.6	-13.8	2	seeg	left
LA5	-39	-4.9	-14	2	seeg	left
LA6	-44.8	-5.2	-14.1	2	seeg	left
LA7	-50.5	-5.6	-14.2	2	seeg	left
LA8	-56.2	-5.9	-14.4	2	seeg	left
LA9	-62	-6.2	-14.5	2	seeg	left
LA10	-67.7	-6.5	-14.7	2	seeg	left
LAH1	-19.5	-10	-10.5	2	seeg	left
LAH2	-24.9	-11.1	-9.3	2	seeg	left
LAH3	-30.4	-12.1	-8.2	2	seeg	left
LAH4	-35.8	-13.2	-7	2	seeg	left
LAH5	-41.3	-14.3	-5.9	2	seeg	left
LAH6	-46.7	-15.4	-4.7	2	seeg	left
LAH7	-52.2	-16.4	-3.6	2	seeg	left
LAH8	-57.7	-17.5	-2.4	2	seeg	left
LAH9	-63.1	-18.6	-1.3	2	seeg	left
LAH10	-68.6	-19.6	-0.1	2	seeg	left
LPH1	-22.6	-22.9	-2.4	2	seeg	left
LPH2	-27.3	-24	-2.4	2	seeg	left
LPH3	-32	-25.2	-2.4	2	seeg	left
LPH4	-36.7	-26.3	-2.4	2	seeg	left
LPH5	-41.4	-27.5	-2.4	2	seeg	left
LPH6	-46.1	-28.6	-2.3	2	seeg	left
LPH7	-50.8	-29.8	-2.3	2	seeg	left
LPH8	-55.5	-30.9	-2.3	2	seeg	left
LPH9	-60.2	-32.1	-2.3	2	seeg	left
LPH10	-64.9	-33.2	-2.3	2	seeg	left
LTP1	-24	8.2	-32.8	2	seeg	left
LTP2	-27.4	8	-31.2	2	seeg	left
LTP3	-30.9	7.7	-29.8	2	seeg	left
LTP4	-34.4	7.5	-28.3	2	seeg	left
LTP5	-37.9	7.2	-26.8	2	seeg	left
LTP6	-41.4	7	-25.3	2	seeg	left
LTP7	-44.9	6.7	-23.8	2	seeg	left
LTP8	-48.3	6.5	-22.3	2	seeg	left
LTP9	-51.8	6.2	-20.8	2	seeg	left
LTP10	-55.3	6	-19.3	2	seeg	left
LAOF1	-5.6	50.7	-17.1	2	seeg	left
LAOF2	-10.5	48.8	-15	2	seeg	left
LAOF3	-15.4	46.9	-12.9	2	seeg	left
LAOF4	-20.3	44.9	-10.8	2	seeg	left
LAOF5	-25.1	43	-8.7	2	seeg	left
LAOF6	-30	41.1	-6.6	2	seeg	left
LAOF7	-34.9	39.2	-4.5	2	seeg	left
LAOF8	-39.8	37.2	-2.4	2	seeg	left
LAOF9	-44.7	35.3	-0.3	2	seeg	left
LAOF10	-49.6	33.4	2	2	seeg	left
LPOF1	-5.6	23.1	-14.2	2	seeg	left
LPOF2	-11	23.8	-10.5	2	seeg	left
LPOF3	-16.3	24.6	-6.7	2	seeg	left
LPOF4	-21.7	25.4	-3	2	seeg	left
LPOF5	-27	26.1	0.8	2	seeg	left
LPOF6	-32.4	26.9	4.9	2	seeg	left
LPOF7	-37.7	27.6	9	2	seeg	left
LPOF8	-43.1	28.4	13.1	2	seeg	left
LPOF9	-48.4	29.1	17.2	2	seeg	left
LPOF10	-53.8	29.9	21.3	2	seeg	left
LAC1	-3	27.2	12.9	2	seeg	left
LAC2	-8.8	27.5	13.4	2	seeg	left
LAC3	-14.6	27.8	13.9	2	seeg	left
LAC4	-20.3	28.2	14.4	2	seeg	left
LAC5	-26.1	28.5	14.9	2	seeg	left
LAC6	-31.8	28.8	15.4	2	seeg	left
LAC7	-37.6	29.2	15.9	2	seeg	left
LAC8	-43.4	29.5	16.3	2	seeg	left
LAC9	-49.1	29.9	16.8	2	seeg	left
LAC10	-54.9	30.2	17.3	2	seeg	left
LMC1	-3.3	0.7	30.1	2	seeg	left
LMC2	-6.9	1.1	33.3	2	seeg	left
LMC3	-10.6	1.5	36.5	2	seeg	left
LMC4	-14.2	1.9	39.6	2	seeg	left
LMC5	-17.8	2.3	42.8	2	seeg	left
LMC6	-21.4	2.7	46	2	seeg	left
LMC7	-25	3.1	49.1	2	seeg	left
LMC8	-28.6	3.5	52.3	2	seeg	left
LMC9	-32.2	3.9	55.5	2	seeg	left
LMC10	-35.8	4.3	58.6	2	seeg	left
LAIN1	-31.7	-0.3	-7.7	2	seeg	left
LAIN2	-33	2.8	-3.5	2	seeg	left
LAIN3	-34.2	6	0.8	2	seeg	left
