name	x	y	z	size	group	hemisphere
RITP2	30	-2.9	-35.8	2	seeg	right
RITP3	33.5	-3.1	-35.3	2	seeg	right
RITP4	36.9	-3.2	-34.7	2	seeg	right
RITP5	40.3	-3.3	-34.2	2	seeg	right
RITP6	43.8	-3.5	-33.7	2	seeg	right
RITP7	47.2	-3.6	-33.2	2	seeg	right
RITP8	50.6	-3.7	-32.7	2	seeg	right
RPIN1	36.4	0.1	-7.5	2	seeg	right
RPIN2	36.4	-2	-3.4	2	seeg	right
RPIN3	36.5	-4.1	0.7	2	seeg	right
RPIN4	36.6	-6.3	4.7	2	seeg	right
RPIN5	36.7	-8.4	8.8	2	seeg	right
RPIN6	36.7	-10.5	12.8	2	seeg	right
RPIN7	36.8	-12.6	16.9	2	seeg	right
RPIN8	36.9	-14.7	20.9	2	seeg	right
RPIN9	37	-16.8	25	2	seeg	right
RPIN10	37	-18.9	29	2	seeg	right
RPIN11	37.1	-21	33	2	seeg	right
RPIN12	37.2	-23.2	37.1	2	seeg	right
RPIN13	37.3	-25.7	41.1	2	seeg	right
RPIN14	37.3	-28.2	45.2	2	seeg	right
RPIN15	37.4	-30.6	49.2	2	seeg	right
RPIN16	37.5	-33.1	53.3	2	seeg	right
RAOF1	2.9	54.4	-7.4	2	seeg	right
RAOF2	6.3	53	-5.9	2	seeg	right
RAOF3	9.7	51.5	-4.5	2	seeg	right
RAOF4	13.1	50.1	-3	2	seeg	right
RAOF5	16.5	48.7	-1.5	2	seeg	right
RAOF6	19.9	47.3	0	2	seeg	right
RAOF7	23.3	45.9	1.4	2	seeg	right
RAOF8	26.7	44.5	2.9	2	seeg	right
RAOF9	30.1	43	4.3	2	seeg	right
RAOF10	33.5	41.6	5.8	2	seeg	right
RAOF11	36.9	40.2	7.3	2	seeg	right
RAOF12	40.3	38.8	8.7	2	seeg	right
RAOF13	43.7	37.4	10.2	2	seeg	right
RAOF14	47.1	36	11.6	2	seeg	right
RAOF15	50.5	34.5	13.1	2	seeg	right
RAOF16	53.9	33.1	14.5	2	seeg	right
RPOF1	4.1	29.9	-15.6	2	seeg	right
RPOF2	7.5	29.6	-13.1	2	seeg	right
RPOF3	10.8	29.4	-10.5	2	seeg	right
RPOF4	14.1	29.1	-8	2	seeg	right
RPOF5	17.5	28.8	-5.4	2	seeg	right
RPOF6	20.8	28.6	-2.9	2	seeg	right
RPOF7	24.2	28.3	-0.3	2	seeg	right
RPOF8	27.5	28	2.2	2	seeg	right
RPOF9	30.8	27.8	4.7	2	seeg	right
RPOF10	34.2	27.5	7.2	2	seeg	right
RPOF11	37.5	27.2	9.7	2	seeg	right
RPOF12	40.9	27	12.2	2	seeg	right
RPOF13	44.2	26.7	14.8	2	seeg	right
RPOF14	47.5	26.4	17.3	2	seeg	right
RPOF15	50.9	26.2	19.8	2	seeg	right
RPOF16	54.2	25.9	22.3	2	seeg	right
RAC1	7.2	28.6	17.8	2	seeg	right
RAC2	7.6	28.8	21.6	2	seeg	right
RAC3	8.1	29.1	25.4	2	seeg	right
RAC4	8.6	29.3	29.2	2	seeg	right
RAC5	9	29.5	33	2	seeg	right
RAC6	9.5	29.7	36.8	2	seeg	right
RAC7	10	29.9	40.6	2	seeg	right
RAC8	10.5	30.1	44.4	2	seeg	right
RAC9	10.9	30.3	48.2	2	seeg	right
RAC10	11.4	30.5	52	2	seeg	right
RAC11	11.9	30.7	55.8	2	seeg	right
RAC12	12.3	30.9	59.6	2	seeg	right
RAC13	12.8	31.1	63.4	2	seeg	right
RAC14	13.3	31.3	67.2	2	seeg	right
RMC1	6.2	9.7	25.5	2	seeg	right
RMC2	7.6	9.3	28.8	2	seeg	right
RMC3	9	8.9	32.2	2	seeg	right
RMC4	10.3	8.5	35.6	2	seeg	right
RMC5	11.7	8.1	39	2	seeg	right
RMC6	13	7.7	42.4	2	seeg	right
RMC7	14.4	7.3	45.8	2	seeg	right
RMC8	15.7	6.9	49.2	2	seeg	right
RMC9	17.1	6.4	52.6	2	seeg	right
RMC10	18.4	6	56	2	seeg	right
RMC11	19.8	5.6	59.4	2	seeg	right
RMC12	21.1	5.2	62.8	2	seeg	right
RMC13	22.5	4.8	66.2	2	seeg	right
RMC14	23.9	4.4	69.6	2	seeg	right
LAH1	-14.4	-4.9	-17.2	2	seeg	left
LAH2	-17.8	-5.1	-17	2	seeg	left
LAH3	-21.1	-5.3	-16.9	2	seeg	left
LAH4	-24.4	-5.6	-16.7	2	seeg	left
LAH5	-27.7	-5.8	-16.5	2	seeg	left
LAH6	-31.1	-6	-16.4	2	seeg	left
LAH7	-34.4	-6.3	-16.2	2	seeg	left
LAH8	-37.7	-6.5	-16	2	seeg	left
LAH9	-41.1	-6.7	-15.8	2	seeg	left
LAH10	-44.4	-7	-15.7	2	seeg	left
LAH11	-47.7	-7.2	-15.5	2	seeg	left
LAH12	-51	-7.4	-15.3	2	seeg	left
LAH13	-54.4	-7.7	-15.2	2	seeg	left
LAH14	-57.7	-7.9	-15	2	seeg	left
LAH15	-61	-8.1	-14.8	2	seeg	left
LAH16	-64.4	-8.4	-14.6	2	seeg	left
