name	x	y	z	size	group	hemisphere
RAOF1	7.8	64.5	-5.5	2	seeg	right
RAOF2	12.6	61.3	-1.9	2	seeg	right
RAOF3	17.4	58.1	1.8	2	seeg	right
RAOF4	22.2	54.9	5.5	2	seeg	right
RAOF5	27	51.6	9.2	2	seeg	right
RAOF6	31.8	48.4	12.9	2	seeg	right
RAOF7	36.6	45.2	16.6	2	seeg	right
RAOF8	41.4	42	20.3	2	seeg	right
RAOF9	46.2	38.8	24	2	seeg	right
RAOF10	51	35.6	27.7	2	seeg	right
RPOF1	5.8	33.4	-17.2	2	seeg	right
RPOF2	11.1	32.3	-11.7	2	seeg	right
RPOF3	16.5	31.2	-6.3	2	seeg	right
RPOF4	21.8	30.1	-0.9	2	seeg	right
RPOF5	27.2	29	4.6	2	seeg	right
RPOF6	32.5	27.9	10.2	2	seeg	right
RPOF7	37.8	26.8	15.7	2	seeg	right
RPOF8	43.2	25.7	21.3	2	seeg	right
RPOF9	48.5	24.6	26.8	2	seeg	right
RPOF10	53.9	23.5	32.4	2	seeg	right
RIFE1	26.4	25.2	10.2	2	seeg	right
RIFE2	30.2	25	9.9	2	seeg	right
RIFE3	34	24.7	9.7	2	seeg	right
RIFE4	37.9	24.5	9.5	2	seeg	right
RIFE5	41.7	24.2	9.2	2	seeg	right
RIFE6	45.6	23.9	9	2	seeg	right
RIFE7	49.4	23.7	8.8	2	seeg	right
RIFE8	53.2	23.4	8.5	2	seeg	right
RIFE9	57.1	23.2	8.3	2	seeg	right
RIFE10	60.9	22.9	8.1	2	seeg	right
RTP1	21.9	14.2	-31	2	seeg	right
RTP2	24.5	13.6	-30.1	2	seeg	right
RTP3	29.2	12.3	-28.8	2	seeg	right
RTP4	33.9	11	-27.6	2	seeg	right
RTP5	38.5	9.7	-26.3	2	seeg	right
RTP6	43.2	8.4	-25	2	seeg	right
RTP7	47.9	7.2	-23.8	2	seeg	right
RTP8	52.6	5.9	-22.5	2	seeg	right
RTP9	57.3	4.6	-21.3	2	seeg	right
RA1	13.1	-2	-16.4	2	seeg	right
RA2	17.9	-2.3	-16.9	2	seeg	right
RA3	22.7	-2.6	-17.3	2	seeg	right
RA4	27.5	-2.8	-17.7	2	seeg	right
RA5	32.3	-3.1	-18.1	2	seeg	right
RA6	37.2	-3.4	-18.5	2	seeg	right
RA7	42	-3.7	-18.9	2	seeg	right
RA8	46.8	-3.9	-19.3	2	seeg	right
RA9	51.6	-4.2	-19.7	2	seeg	right
RA10	56.4	-4.5	-20.2	2	seeg	right
RAH1	19.4	-9.3	-17.9	2	seeg	right
RAH2	24.2	-9.9	-17.7	2	seeg	right
RAH3	29	-10.6	-17.5	2	seeg	right
RAH4	33.9	-11.3	-17.3	2	seeg	right
RAH5	38.7	-12	-17.1	2	seeg	right
RAH6	43.5	-12.7	-16.9	2	seeg	right
RAH7	48.4	-13.4	-16.8	2	seeg	right
RAH8	53.2	-14	-16.6	2	seeg	right
