name	x	y	z	size	group	hemisphere
RA1	15.2	-4.2	-14	2	seeg	right
RA2	18.6	-3.9	-14.9	2	seeg	right
RA3	22	-3.5	-15.8	2	seeg	right
RA4	25.4	-3.2	-16.7	2	seeg	right
RA5	28.8	-2.9	-17.6	2	seeg	right
RA6	32.2	-2.6	-18.5	2	seeg	right
RA7	35.6	-2.2	-19.4	2	seeg	right
RA8	39	-1.9	-20.3	2	seeg	right
RA9	42.4	-1.6	-21.2	2	seeg	right
RA10	45.9	-1.3	-22	2	seeg	right
RA11	49.2	-0.9	-22.9	2	seeg	right
RA12	52.7	-0.6	-23.8	2	seeg	right
RAH1	17.7	-11.4	-13.1	2	seeg	right
RAH2	21.1	-11.1	-13.7	2	seeg	right
RAH3	24.6	-10.8	-14.3	2	seeg	right
RAH4	28.1	-10.5	-14.9	2	seeg	right
RAH5	31.5	-10.2	-15.5	2	seeg	right
RAH6	35	-9.9	-16	2	seeg	right
RAH7	38.4	-9.7	-16.6	2	seeg	right
RAH8	41.9	-9.4	-17.2	2	seeg	right
RAH9	45.4	-9.1	-17.8	2	seeg	right
RAH10	48.8	-8.8	-18.4	2	seeg	right
RAH11	52.3	-8.5	-19	2	seeg	right
RAH12	55.7	-8.2	-19.6	2	seeg	right
RPH1	26.2	-20.7	-9.8	2	seeg	right
RPH2	29.1	-22.3	-9.8	2	seeg	right
RPH3	32	-24	-9.8	2	seeg	right
RPH4	34.9	-25.8	-9.7	2	seeg	right
RPH5	37.9	-27.6	-9.7	2	seeg	right
RPH6	40.8	-29.5	-9.7	2	seeg	right
RPH7	43.7	-31.3	-9.6	2	seeg	right
RPH8	46.6	-33.1	-9.6	2	seeg	right
RPH9	49.5	-34.9	-9.6	2	seeg	right
RPH10	52.4	-36.7	-9.5	2	seeg	right
RPH11	55.3	-38.5	-9.5	2	seeg	right
RPH12	58.2	-40.3	-9.5	2	seeg	right
LG1	-33.9	4.2	-34.6	2	seeg	left
LG2	-41.9	8.1	-33.7	2	seeg	left
LG3	-48.6	10.5	-26.4	2	seeg	left
LG4	-50.1	12.3	-16.6	2	seeg	left
LG5	-48.4	13.9	-7.8	2	seeg	left
LG6	-47.3	14.6	2.4	2	seeg	left
LG7	-37.3	-4.3	-30.6	2	seeg	left
LG8	-46.8	-2.1	-29.7	2	seeg	left
LG9	-51.9	1.3	-25.2	2	seeg	left
LG10	-53.4	3.3	-15.4	2	seeg	left
LG11	-52.4	4.6	-5.9	2	seeg	left
LG12	-50.5	5.5	3.8	2	seeg	left
LG13	-40	-9.6	-25.5	2	seeg	left
LG14	-49.8	-7.7	-27.6	2	seeg	left
LG15	-55.6	-6.7	-23.9	2	seeg	left
LG16	-57.1	-4.9	-14.4	2	seeg	left
LG17	-55.4	-3.9	-4.8	2	seeg	left
LG18	-52.8	-3.3	4.8	2	seeg	left
LG19	-42.8	-16.1	-18.3	2	seeg	left
LG20	-51.9	-15.5	-21.3	2	seeg	left
LG21	-58.9	-14.1	-22.1	2	seeg	left
LG22	-59.9	-12.6	-12.9	2	seeg	left
LG23	-57.7	-11.8	-3.5	2	seeg	left
:G24	-54.7	-11.5	6.1	2	seeg	left
LG25	-60	-20.9	-12.2	2	seeg	left
LG26	-58.5	-20.2	-2.5	2	seeg	left
LG27	-56.3	-19.7	7.4	2	seeg	left
LG28	-58.8	-30	-11.7	2	seeg	left
LG29	-57.9	-29.1	-1.9	2	seeg	left
LG30	-55.9	-28.9	8.3	2	seeg	left
LG31	-58	-39.6	-11	2	seeg	left
LG32	-56.6	-38.8	-1.4	2	seeg	left
LG33	-54.8	-38.6	8.8	2	seeg	left
LG34	-57.1	-49.5	-10.4	2	seeg	left
LG35	-55.9	-48.9	-0.8	2	seeg	left
LAST1	-16.1	-24.6	-15.3	2	seeg	left
LAST2	-25.2	-25.6	-18.3	2	seeg	left
LAST3	-35.5	-24.4	-20.9	2	seeg	left
LAST4	-45.8	-24	-20.2	2	seeg	left
LPST1	-15.8	-30.1	-13.7	2	seeg	left
LPST2	-24.7	-31.6	-16.8	2	seeg	left
LPST3	-34.6	-31.8	-19.6	2	seeg	left
LPST4	-44.7	-30.4	-21.8	2	seeg	left
LPIN1	-34.7	9.4	-8.9	2	seeg	left
LPIN2	-33.5	5.8	-3.6	2	seeg	left
LPIN3	-32.3	2.2	1.8	2	seeg	left
LPIN4	-31.1	-1.2	7.1	2	seeg	left
LPIN5	-29.9	-4.3	12.5	2	seeg	left
LPIN6	-28.7	-7.3	17.8	2	seeg	left
LPIN7	-27.5	-10.4	23.2	2	seeg	left
LPIN8	-26.3	-13.5	28.5	2	seeg	left
LPIN9	-25.1	-16.6	33.9	2	seeg	left
LPIN10	-24	-19.7	39.2	2	seeg	left
LPIN11	-22.8	-22.8	44.6	2	seeg	left
LPIN12	-21.6	-26.3	49.9	2	seeg	left
LPIN13	-20.4	-29.9	55.3	2	seeg	left
LPIN14	-19.2	-33.4	60.6	2	seeg	left
LPIN15	-18	-37	66	2	seeg	left
LPIN16	-16.8	-40.5	71.4	2	seeg	left
LPHG1	-32.7	-8.5	-28.3	2	seeg	left
LPHG2	-25.7	-3.3	-30.2	2	seeg	left
LPHG3	-22.7	4.7	-29.4	2	seeg	left
LPHG4	-25.9	13.6	-26.8	2	seeg	left
LPHG5	-31.8	20.3	-22	2	seeg	left
LPHG6	-39.7	22.8	-17.6	2	seeg	left
LTP1	-32.5	17.2	-34.8	2	seeg	left
LTP2	-39	18.1	-25.5	2	seeg	left
LTP3	-44.8	19	-18.6	2	seeg	left
LTP4	-48.8	16.3	-9.6	2	seeg	left
