name	x	y	z	size	group	hemisphere
LAOF9	-32.9	40.7	6.5	2	seeg	left
LAOF10	-36.6	38.7	8.7	2	seeg	left
LAOF11	-40.3	36.7	10.8	2	seeg	left
LAOF12	-43.9	34.8	13	2	seeg	left
LAOF13	-47.6	32.8	15.2	2	seeg	left
LAOF14	-51.2	30.8	17.3	2	seeg	left
LAOF15	-54.9	28.8	19.5	2	seeg	left
LAOF16	-58.6	26.9	21.7	2	seeg	left
LPOF1	-2.4	30.2	-13.5	2	seeg	left
LPOF2	-4.9	30.2	-9.5	2	seeg	left
LPOF3	-7.4	30.1	-5.5	2	seeg	left
LPOF4	-10	30.1	-1.5	2	seeg	left
LPOF5	-12.5	30	2.4	2	seeg	left
LPOF6	-15	30	6.3	2	seeg	left
LPOF7	-17.6	29.9	10.1	2	seeg	left
LPOF8	-20.1	29.9	13.9	2	seeg	left
LPOF9	-22.6	29.8	17.8	2	seeg	left
LPOF10	-25.1	29.8	21.6	2	seeg	left
LPOF11	-27.7	29.7	25.5	2	seeg	left
LPOF12	-30.2	29.7	29.3	2	seeg	left
LPOF13	-32.7	29.6	33.1	2	seeg	left
LPOF14	-35.3	29.6	37	2	seeg	left
LPOF15	-37.8	29.5	40.8	2	seeg	left
LPOF16	-40.3	29.5	44.7	2	seeg	left
LAC1	-3.4	36.1	9.5	2	seeg	left
LAC2	-8.1	35.9	9.1	2	seeg	left
LAC3	-12.7	35.7	8.8	2	seeg	left
LAC4	-17.4	35.5	8.4	2	seeg	left
LAC5	-22	35.4	8.1	2	seeg	left
LAC6	-26.7	35.2	7.7	2	seeg	left
LAC7	-31.3	35	7.4	2	seeg	left
LAC8	-36	34.8	7	2	seeg	left
LAC9	-40.6	34.6	6.7	2	seeg	left
LAC10	-45.3	34.4	6.3	2	seeg	left
LAC11	-49.9	34.2	6	2	seeg	left
LAC12	-54.6	34	5.6	2	seeg	left
LMC1	-11.6	-3.8	30.8	2	seeg	left
LMC2	-16.1	-3.5	29.8	2	seeg	left
LMC3	-20.7	-3.2	28.9	2	seeg	left
LMC4	-25.2	-2.8	27.9	2	seeg	left
LMC5	-29.8	-2.5	27	2	seeg	left
LMC6	-34.4	-2.2	26	2	seeg	left
LMC7	-38.9	-1.8	25.1	2	seeg	left
LMC8	-43.5	-1.5	24.1	2	seeg	left
LMC9	-48	-1.2	23.2	2	seeg	left
LMC10	-52.6	-0.9	22.2	2	seeg	left
LMC11	-57.2	-0.5	21.3	2	seeg	left
LMC12	-61.7	-0.2	20.3	2	seeg	left
LMC13	-66.3	0.1	19.4	2	seeg	left
LMC14	-70.9	0.5	18.4	2	seeg	left
LPC1	-3.4	-20.9	31.6	2	seeg	left
LPC2	-8.1	-20.7	31.6	2	seeg	left
LPC3	-12.7	-20.6	31.5	2	seeg	left
LPC4	-17.4	-20.5	31.4	2	seeg	left
LPC5	-22.1	-20.4	31.3	2	seeg	left
LPC6	-26.8	-20.2	31.3	2	seeg	left
LPC7	-31.5	-20.1	31.2	2	seeg	left
LPC8	-36.2	-20	31.1	2	seeg	left
LPC9	-40.9	-19.9	31	2	seeg	left
LPC10	-45.5	-19.7	31	2	seeg	left
LPC11	-50.2	-19.6	30.9	2	seeg	left
LPC12	-54.9	-19.5	30.8	2	seeg	left
LPC13	-59.6	-19.4	30.8	2	seeg	left
LPC14	-64.3	-19.2	30.7	2	seeg	left
RA1	13.4	-7.2	-17.6	2	seeg	right
RA2	22.5	-6.4	-17.3	2	seeg	right
RA3	31.6	-5.6	-17	2	seeg	right
RA4	40.6	-4.8	-16.7	2	seeg	right
RA5	49.7	-4	-16.4	2	seeg	right
RA6	58.8	-3.2	-16.1	2	seeg	right
RA7	67.8	-2.4	-15.8	2	seeg	right
RA8	76.9	-1.6	-15.5	2	seeg	right
RA9	85.4	-0.7	-14.8	2	seeg	right
RA10	92.9	-0.5	-14	2	seeg	right
RA11	87	-3.2	-12.7	2	seeg	right
RA12	83.8	-10.5	-9.1	2	seeg	right
RPH1	20.9	-29.8	-4.2	2	seeg	right
RPH2	25.3	-30.6	-5	2	seeg	right
RPH3	29.7	-31.4	-5.8	2	seeg	right
RPH4	34.2	-32.2	-6.5	2	seeg	right
RPH5	38.6	-33	-7.3	2	seeg	right
RPH6	43	-33.8	-8.1	2	seeg	right
RPH7	47.5	-34.6	-8.8	2	seeg	right
RPH8	51.9	-35.4	-9.6	2	seeg	right
RPH9	56.3	-36.2	-10.4	2	seeg	right
RPH10	60.8	-37	-11.1	2	seeg	right
RAC1	6.9	37.7	7.3	2	seeg	right
RAC2	11.4	37.2	7.5	2	seeg	right
RAC3	15.9	36.6	7.6	2	seeg	right
RAC4	20.4	36.1	7.8	2	seeg	right
RAC5	24.8	35.6	7.9	2	seeg	right
RAC6	29.3	35.1	8.1	2	seeg	right
RAC7	33.8	34.5	8.3	2	seeg	right
RAC8	38.3	34	8.4	2	seeg	right
RAC9	42.7	33.5	8.6	2	seeg	right
RAC10	47.2	32.9	8.8	2	seeg	right
RAC11	51.7	32.4	8.9	2	seeg	right
RAC12	56.2	31.9	9.1	2	seeg	right
