name	x	y	z	size	group	hemisphere
LA1	-21.1	-4.6	-15.5	2	seeg	left
LA2	-25.9	-4.2	-14.7	2	seeg	left
LA3	-30.8	-3.8	-13.9	2	seeg	left
LA4	-35.6	-3.4	-13.1	2	seeg	left
LA5	-40.4	-3	-12.2	2	seeg	left
LA6	-45.3	-2.7	-11.4	2	seeg	left
LA7	-50.1	-2.3	-10.6	2	seeg	left
LA8	-54.9	-1.9	-9.8	2	seeg	left
LAH1	-22.8	-11.9	-14.3	2	seeg	left
LAH2	-26.3	-11.9	-14	2	seeg	left
LAH3	-29.8	-11.9	-13.6	2	seeg	left
LAH4	-33.2	-11.8	-13.3	2	seeg	left
LAH5	-36.7	-11.8	-13	2	seeg	left
LAH6	-40.2	-11.8	-12.6	2	seeg	left
LAH7	-43.7	-11.8	-12.3	2	seeg	left
LAH8	-47.2	-11.7	-12	2	seeg	left
LAH9	-50.7	-11.7	-11.7	2	seeg	left
LAH10	-54.1	-11.7	-11.3	2	seeg	left
LAH11	-57.6	-11.7	-11	2	seeg	left
LAH12	-61.1	-11.6	-10.7	2	seeg	left
LPH1	-26.1	-20.2	-8	2	seeg	left
LPH2	-29.4	-20.5	-7.7	2	seeg	left
LPH3	-32.6	-20.8	-7.5	2	seeg	left
LPH4	-35.9	-21	-7.2	2	seeg	left
LPH5	-39.2	-21.3	-7	2	seeg	left
LPH6	-42.5	-21.6	-6.7	2	seeg	left
LPH7	-45.7	-21.9	-6.5	2	seeg	left
LPH8	-49	-22.2	-6.2	2	seeg	left
LPH9	-52.3	-22.4	-6	2	seeg	left
LPH10	-55.6	-22.7	-5.7	2	seeg	left
LTP1	-27	17.3	-32.9	2	seeg	left
LTP2	-30.5	17.6	-29.7	2	seeg	left
LTP3	-34	17.9	-26.4	2	seeg	left
LTP4	-37.6	18.2	-23.1	2	seeg	left
LTP5	-41.1	18.5	-19.9	2	seeg	left
LTP6	-44.6	18.8	-16.6	2	seeg	left
LTP7	-48.1	19.1	-13.4	2	seeg	left
LTP8	-51.6	19.4	-10.1	2	seeg	left
LBT1	-40.8	5.2	-31.1	2	seeg	left
LBT2	-42.1	1.8	-28.8	2	seeg	left
LBT3	-43.4	-1.4	-26.4	2	seeg	left
LBT4	-44.8	-4.2	-24	2	seeg	left
LBT5	-46.1	-7	-21.6	2	seeg	left
LBT6	-47.4	-9.9	-19.3	2	seeg	left
LBT7	-48.7	-12.7	-16.9	2	seeg	left
LBT8	-50.1	-15.6	-14.5	2	seeg	left
LBT9	-51.4	-18.4	-12.1	2	seeg	left
LBT10	-52.7	-21.3	-9.8	2	seeg	left
LBT11	-54	-24.4	-7.4	2	seeg	left
LBT12	-55.4	-27.8	-5	2	seeg	left
LBT13	-56.7	-31.2	-2.6	2	seeg	left
LBT14	-58	-34.6	-0.2	2	seeg	left
LBT15	-59.3	-38	2.1	2	seeg	left
LBT16	-60.7	-41.4	4.5	2	seeg	left
