name	type	units	low_cutoff	high_cutoff	group	sampling_frequency
RMOT4-RMOT5	SEEG	uv	0	300	seeg	2048
RMOT5-RMOT6	SEEG	uv	0	300	seeg	2048
RMOT6-RMOT7	SEEG	uv	0	300	seeg	2048
RMOT7-RMOT8	SEEG	uv	0	300	seeg	2048
RMOT8-RMOT9	SEEG	uv	0	300	seeg	2048
RMOT9-RMOT10	SEEG	uv	0	300	seeg	2048
RMOT10-RMOT11	SEEG	uv	0	300	seeg	2048
RMOT11-RMOT12	SEEG	uv	0	300	seeg	2048
RMOT12-RMOT11	SEEG	uv	0	300	seeg	2048
RSE1-RSE2	SEEG	uv	0	300	seeg	2048
RSE2-RSE3	SEEG	uv	0	300	seeg	2048
RSE3-RSE4	SEEG	uv	0	300	seeg	2048
RSE4-RSE5	SEEG	uv	0	300	seeg	2048
RSE5-RSE6	SEEG	uv	0	300	seeg	2048
RSE6-RSE7	SEEG	uv	0	300	seeg	2048
RSE7-RSE8	SEEG	uv	0	300	seeg	2048
RSE8-RSE9	SEEG	uv	0	300	seeg	2048
RSE9-RSE10	SEEG	uv	0	300	seeg	2048
RSE10-RSE11	SEEG	uv	0	300	seeg	2048
RSE11-RSE12	SEEG	uv	0	300	seeg	2048
RSE12-RSE13	SEEG	uv	0	300	seeg	2048
RSE13-RSE14	SEEG	uv	0	300	seeg	2048
RSE14-RSE15	SEEG	uv	0	300	seeg	2048
RSE15-RSE16	SEEG	uv	0	300	seeg	2048
RSE16-RSE15	SEEG	uv	0	300	seeg	2048
