name	x	y	z	size	group	hemisphere
RPC9	-16.4	29.9	41.5	2	seeg	right
RPC10	-17.5	28.4	45	2	seeg	right
RPC11	-18.6	26.9	48.6	2	seeg	right
RPC12	-19.7	25.4	52.2	2	seeg	right
RPC13	-22.4	30.7	29.5	2	seeg	right
RPC14	-25.3	29.1	30.7	2	seeg	right
RLC1	-28.2	27.6	31.9	2	seeg	right
RLC2	-31.1	26	33.2	2	seeg	right
RLC3	-34	24.5	34.4	2	seeg	right
RLC4	-36.9	22.9	35.6	2	seeg	right
RLC5	-39.8	21.4	36.9	2	seeg	right
RLC6	-42.7	19.8	38.1	2	seeg	right
RLC7	-45.6	18.3	39.3	2	seeg	right
RLC8	-48.5	16.7	40.6	2	seeg	right
RLC9	-2.9	36.1	14.3	2	seeg	right
RLC10	-6.2	35.5	15.3	2	seeg	right
RLC11	-9.4	34.8	16.3	2	seeg	right
RLC12	-12.7	34.2	17.3	2	seeg	right
RLC13	-16	33.6	18.4	2	seeg	right
RLC14	-19.2	33	19.4	2	seeg	right
RLC15	-22.5	32.4	20.4	2	seeg	right
RLC16	-25.8	31.7	21.5	2	seeg	right
PC1	-29.1	31.1	22.5	2	seeg	right
PC2	-32.3	30.5	23.5	2	seeg	right
PC3	-35.6	29.9	24.6	2	seeg	right
PC4	-38.9	29.3	25.6	2	seeg	right
PC5	-42.1	28.6	26.6	2	seeg	right
PC6	-45.4	28	27.7	2	seeg	right
PC7	-11	4.1	34	2	seeg	right
PC8	-14.4	3.7	33.9	2	seeg	right
PC9	-17.7	3.4	33.9	2	seeg	right
PC10	-21	3	33.8	2	seeg	right
PC11	-24.3	2.6	33.7	2	seeg	right
PC12	-27.7	2.2	33.6	2	seeg	right
PC13	-31	1.8	33.6	2	seeg	right
PC14	-34.3	1.4	33.5	2	seeg	right
PC15	-37.6	1	33.4	2	seeg	right
PC16	-40.9	0.6	33.3	2	seeg	right
HC1	-44.3	0.2	33.3	2	seeg	right
HC2	-47.6	-0.1	33.2	2	seeg	right
HC3	-50.9	-0.5	33.1	2	seeg	right
HC4	-54.2	-0.8	33	2	seeg	right
HC5	-57.5	-1.1	33	2	seeg	right
HC6	-60.9	-1.5	32.9	2	seeg	right
HC7	-1.8	-15.8	34.5	2	seeg	right
HC8	-5.7	-15.9	34.3	2	seeg	right
HC9	-9.6	-15.9	34	2	seeg	right
HC10	-13.6	-16	33.8	2	seeg	right
HC11	-17.5	-16	33.6	2	seeg	right
HC12	-21.5	-16.1	33.4	2	seeg	right
RLP1	-25.4	-16.1	33.2	2	seeg	right
RLP2	-29.3	-16.1	33	2	seeg	right
RLP3	-33.3	-16.2	32.8	2	seeg	right
RLP4	-37.2	-16.2	32.6	2	seeg	right
RLP5	-41.1	-16.3	32.4	2	seeg	right
RLP6	-45.1	-16.3	32.2	2	seeg	right
RLP7	-49	-16.3	32	2	seeg	right
RLP8	-53	-16.4	31.8	2	seeg	right
RLP9	-56.9	-16.4	31.6	2	seeg	right
RLP10	-60.8	-16.5	31.4	2	seeg	right
RLP11	-32.7	5.5	-3.3	2	seeg	right
RLP12	-32.2	5.4	1.3	2	seeg	right
RLP13	-31.7	5.3	5.9	2	seeg	right
RLP14	-31.2	5.1	10.5	2	seeg	right
RSP1	-30.6	5	15	2	seeg	right
RSP2	-30.1	4.9	19.6	2	seeg	right
RSP3	-29.6	4.7	24.1	2	seeg	right
RSP4	-29.1	4.6	28.7	2	seeg	right
RSP5	-28.6	4.5	33.3	2	seeg	right
RSP6	-28.1	4.3	37.8	2	seeg	right
RSP7	-27.6	4.2	42.4	2	seeg	right
RSP8	-27.1	4.1	46.9	2	seeg	right
RSP9	-26.6	4	51.5	2	seeg	right
RSP10	-26.1	3.8	56.1	2	seeg	right
RSP11	-25.6	3.7	60.6	2	seeg	right
RSP12	-25.1	3.6	65.2	2	seeg	right
RMOT1	9.1	53	-9.1	2	seeg	right
RMOT2	11.9	51.7	-7.6	2	seeg	right
RMOT3	14.7	50.4	-6.2	2	seeg	right
RMOT4	17.5	49.1	-4.8	2	seeg	right
RMOT5	20.3	47.8	-3.3	2	seeg	right
RMOT6	23.1	46.5	-1.9	2	seeg	right
RMOT7	25.8	45.2	-0.5	2	seeg	right
RMOT8	28.6	43.9	1	2	seeg	right
RMOT9	31.4	42.6	2.6	2	seeg	right
RMOT10	34.2	41.3	4.1	2	seeg	right
RMOT11	37	40	5.6	2	seeg	right
RMOT12	39.8	38.7	7.2	2	seeg	right
RSE1	42.6	37.4	8.7	2	seeg	right
RSE2	45.3	36.1	10.2	2	seeg	right
RSE3	3.3	15.3	-15.3	2	seeg	right
RSE4	6.4	15.2	-13	2	seeg	right
RSE5	9.5	15.2	-10.7	2	seeg	right
RSE6	12.6	15.1	-8.3	2	seeg	right
RSE7	15.7	15	-6	2	seeg	right
RSE8	18.8	14.9	-3.7	2	seeg	right
RSE9	21.9	14.8	-1.4	2	seeg	right
RSE10	25	14.8	1	2	seeg	right
RSE11	28.1	14.7	3.5	2	seeg	right
RSE12	31.2	14.6	6	2	seeg	right
RSE13	34.3	14.5	8.5	2	seeg	right
RSE14	37.4	14.4	11	2	seeg	right
RSE15	40.5	14.4	13.5	2	seeg	right
RSE16	43.5	14.3	16	2	seeg	right
