name	x	y	z	size	group	hemisphere
LA1 	-19.2	16.2	30	2	seeg	left
LA2 	-22.6	16.7	29.4	2	seeg	left
LA3 	-26.1	17.2	28.8	2	seeg	left
LA4 	-29.5	17.7	28.2	2	seeg	left
LA5 	-32.9	18.2	27.6	2	seeg	left
LA6 	-36.3	18.7	27	2	seeg	left
LA7 	-39.7	19.2	26.4	2	seeg	left
LA8 	-43.1	19.7	25.9	2	seeg	left
LA9 	-46.5	20.2	25.3	2	seeg	left
LA10 	-50	20.7	24.7	2	seeg	left
LAH1 	-20.3	10	33.3	2	seeg	left
LAH2 	-23.7	10.2	33.8	2	seeg	left
LAH3 	-27.2	10.3	34.4	2	seeg	left
LAH4 	-30.6	10.4	34.9	2	seeg	left
LAH5 	-34.1	10.6	35.4	2	seeg	left
LAH6 	-37.5	10.7	35.9	2	seeg	left
LAH7 	-41	10.8	36.4	2	seeg	left
LAH8 	-44.5	11	37	2	seeg	left
LAH9 	-47.9	11.1	37.5	2	seeg	left
LAH10 	-51.4	11.2	38	2	seeg	left
LAH11 	-54.8	11.3	38.5	2	seeg	left
LAH12 	-58.3	11.5	39.1	2	seeg	left
LPH1 	-29.2	0.1	41.5	2	seeg	left
LPH2 	-32.6	-0.9	41.8	2	seeg	left
LPH3 	-35.9	-2	42	2	seeg	left
LPH4 	-39.2	-3	42.3	2	seeg	left
LPH5 	-42.5	-4.1	42.6	2	seeg	left
LPH6 	-45.9	-5.1	42.9	2	seeg	left
LPH7 	-49.2	-6.2	43.2	2	seeg	left
LPH8 	-52.5	-7.2	43.5	2	seeg	left
LPH9 	-55.8	-8.3	43.8	2	seeg	left
LPH10 	-59.2	-9.3	44	2	seeg	left
LTP1 	-27.8	31.9	10	2	seeg	left
LTP2 	-27.6	26.6	13.8	2	seeg	left
LTP3 	-27.4	21.4	17.6	2	seeg	left
LTP4 	-27.2	16.1	21.4	2	seeg	left
LTP5 	-27	10.8	25.2	2	seeg	left
LTP6 	-26.8	5.6	29	2	seeg	left
LTP7 	-26.6	0.3	32.9	2	seeg	left
LTP8 	-26.4	-4.9	36.7	2	seeg	left
LTP9 	-26.2	-10.2	40.5	2	seeg	left
LTP10 	-26	-15.5	44.3	2	seeg	left
LTP11 	-25.8	-20.7	48.1	2	seeg	left
LTP12 	-25.6	-26	51.9	2	seeg	left
LTP13 	-25.4	-31.2	55.7	2	seeg	left
LTP14 	-25.2	-36.5	59.6	2	seeg	left
LTP15 	-25	-41.8	63.4	2	seeg	left
LTP16 	-24.8	-47	67.2	2	seeg	left
LAOF1 	-2.5	69	20.6	2	seeg	left
LAOF2 	-5.6	68	21.9	2	seeg	left
LAOF3 	-8.6	67.1	23.3	2	seeg	left
LAOF4 	-11.7	66.2	24.7	2	seeg	left
LAOF5 	-14.8	65.2	26.1	2	seeg	left
LAOF6 	-17.9	64.3	27.5	2	seeg	left
LAOF7 	-20.9	63.4	28.9	2	seeg	left
LAOF8 	-24	62.4	30.3	2	seeg	left
LAOF9 	-27.1	61.5	31.7	2	seeg	left
LAOF10 	-30.1	60.5	33.1	2	seeg	left
LAOF11 	-33.2	59.6	34.5	2	seeg	left
LAOF12 	-36.3	58.7	35.9	2	seeg	left
LAOF13 	-39.3	57.7	37.3	2	seeg	left
LAOF14 	-42.4	56.8	38.7	2	seeg	left
LAOF15 	-45.5	55.9	40.1	2	seeg	left
LAOF16 	-48.5	54.9	41.5	2	seeg	left
LPOF1 	-1.5	39.5	23.2	2	seeg	left
LPOF2 	-4.6	39.2	25.4	2	seeg	left
LPOF3 	-7.7	39	27.5	2	seeg	left
LPOF4 	-10.8	38.7	29.7	2	seeg	left
LPOF5 	-13.9	38.4	31.8	2	seeg	left
LPOF6 	-17.1	38.2	34	2	seeg	left
LPOF7 	-20.2	37.9	36.2	2	seeg	left
LPOF8 	-23.3	37.6	38.3	2	seeg	left
LPOF9 	-26.4	37.3	40.5	2	seeg	left
LPOF10 	-29.5	37.1	42.6	2	seeg	left
LPOF11 	-32.6	36.8	44.8	2	seeg	left
LPOF12 	-35.7	36.5	47	2	seeg	left
LPOF13 	-38.9	36.3	49.1	2	seeg	left
LPOF14 	-42	36	51.3	2	seeg	left
