name	x	y	z	size	group	hemisphere
RAH7	44.4	-13.3	-8.6	2	seeg	right
RAH8	47.8	-13.5	-8.6	2	seeg	right
RAH9	51.3	-13.7	-8.5	2	seeg	right
RAH10	54.8	-13.9	-8.4	2	seeg	right
RAH11	58.3	-14.1	-8.3	2	seeg	right
RAH12	61.8	-14.3	-8.2	2	seeg	right
RPH1	25.4	-19	-5.5	2	seeg	right
RPH2	28.7	-19.8	-5.2	2	seeg	right
RPH3	31.9	-20.7	-4.9	2	seeg	right
RPH4	35.2	-21.5	-4.6	2	seeg	right
RPH5	38.4	-22.4	-4.4	2	seeg	right
RPH6	41.7	-23.3	-4.1	2	seeg	right
RPH7	45	-24.5	-3.8	2	seeg	right
RPH8	48.2	-25.7	-3.5	2	seeg	right
RPH9	51.5	-26.8	-3.2	2	seeg	right
RPH10	54.7	-28	-2.9	2	seeg	right
RPH11	58	-29.2	-2.6	2	seeg	right
RPH12	61.2	-30.4	-2.3	2	seeg	right
RTP1	20	4.4	-25.8	2	seeg	right
RTP2	20.7	0.9	-24.1	2	seeg	right
RTP3	21	-1.4	-23	2	seeg	right
RTP4	21.9	-5.9	-20.4	2	seeg	right
RTP5	22.7	-10.3	-18	2	seeg	right
RTP6	23.7	-14.8	-15.5	2	seeg	right
RTP7	24.5	-19.1	-13.1	2	seeg	right
RTP8	25.3	-23.5	-10.6	2	seeg	right
RTP9	26.1	-29.4	-8	2	seeg	right
RTP10	27.1	-35.4	-5.2	2	seeg	right
RAOF1	3.6	55.6	-11.9	2	seeg	right
RAOF2	6.3	54.3	-10.5	2	seeg	right
RAOF3	9.1	53	-9.1	2	seeg	right
RAOF4	11.9	51.7	-7.6	2	seeg	right
RAOF5	14.7	50.4	-6.2	2	seeg	right
RAOF6	17.5	49.1	-4.8	2	seeg	right
RAOF7	20.3	47.8	-3.3	2	seeg	right
RAOF8	23.1	46.5	-1.9	2	seeg	right
RAOF9	25.8	45.2	-0.5	2	seeg	right
RAOF10	28.6	43.9	1	2	seeg	right
RAOF11	31.4	42.6	2.6	2	seeg	right
RAOF12	34.2	41.3	4.1	2	seeg	right
RAOF13	37	40	5.6	2	seeg	right
RAOF14	39.8	38.7	7.2	2	seeg	right
RAOF15	42.6	37.4	8.7	2	seeg	right
RAOF16	45.3	36.1	10.2	2	seeg	right
RPOF1	3.3	15.3	-15.3	2	seeg	right
RPOF2	6.4	15.2	-13	2	seeg	right
RPOF3	9.5	15.2	-10.7	2	seeg	right
RPOF4	12.6	15.1	-8.3	2	seeg	right
RPOF5	15.7	15	-6	2	seeg	right
RPOF6	18.8	14.9	-3.7	2	seeg	right
RPOF7	21.9	14.8	-1.4	2	seeg	right
RPOF8	25	14.8	1	2	seeg	right
RPOF9	28.1	14.7	3.5	2	seeg	right
RPOF10	31.2	14.6	6	2	seeg	right
RPOF11	34.3	14.5	8.5	2	seeg	right
RPOF12	37.4	14.4	11	2	seeg	right
RPOF13	40.5	14.4	13.5	2	seeg	right
RPOF14	43.5	14.3	16	2	seeg	right
RPOF15	46.6	14.2	18.5	2	seeg	right
RPOF16	49.7	14.1	21	2	seeg	right
RPIN1	35.2	3.4	-4.5	2	seeg	right
RPIN2	34.3	-1.1	-0.1	2	seeg	right
RPIN3	33.4	-4.9	4.6	2	seeg	right
RPIN4	32.4	-8.6	9.3	2	seeg	right
RPIN5	31.5	-12.4	14	2	seeg	right
RPIN6	30.6	-16.1	18.7	2	seeg	right
RPIN7	29.7	-19.9	23.4	2	seeg	right
RPIN8	28.7	-23.9	28.1	2	seeg	right
RPIN9	27.8	-29.2	32.9	2	seeg	right
RPIN10	26.9	-34.4	37.6	2	seeg	right
RPIN11	25.9	-39.7	42.3	2	seeg	right
RPIN12	25	-45	47	2	seeg	right
RPIN13	24.1	-50.2	51.7	2	seeg	right
RPIN14	23.2	-55.5	56.4	2	seeg	right
RPIN15	22.2	-60.8	61.1	2	seeg	right
RPIN16	21.3	-66	65.8	2	seeg	right
RAC1	7	31.5	-18.9	2	seeg	right
RAC2	7.5	32.3	-14.8	2	seeg	right
RAC3	8	33.1	-10.6	2	seeg	right
RAC4	8.5	33.9	-6.4	2	seeg	right
RAC5	9	34.7	-2.2	2	seeg	right
RAC6	9.6	35.5	2.1	2	seeg	right
RAC7	10.1	36.3	6.6	2	seeg	right
RAC8	10.6	37	11.1	2	seeg	right
RAC9	11.1	37.9	15.5	2	seeg	right
RAC10	11.6	38.7	20	2	seeg	right
RAC11	12.2	39.5	24.5	2	seeg	right
RAC12	12.7	40.2	29	2	seeg	right
RAC13	13.2	41	33.4	2	seeg	right
RAC14	13.7	41.8	37.9	2	seeg	right
RAC15	14.2	42.6	42.4	2	seeg	right
RAC16	14.7	43.4	46.9	2	seeg	right
RMC1	4.9	21.8	17.3	2	seeg	right
RMC2	5.8	22.3	20.8	2	seeg	right
RMC3	6.7	22.8	24.2	2	seeg	right
RMC4	7.6	23.3	27.6	2	seeg	right
RMC5	8.5	23.8	31	2	seeg	right
RMC6	9.4	24.2	34.5	2	seeg	right
RMC7	10.3	24.7	37.9	2	seeg	right
RMC8	11.2	25.2	41.3	2	seeg	right
RMC9	12.1	25.7	44.7	2	seeg	right
RMC10	13	26.2	48.2	2	seeg	right
RMC11	13.9	26.7	51.6	2	seeg	right
RMC12	14.8	27.2	55	2	seeg	right
