name	x	y	z	size	group	hemisphere
RSTG2	8.3	-52	22.4	10	seeg	right
RSTG3	12	-51.6	22.8	11	seeg	right
RSTG4	15.6	-51.2	23.2	12	seeg	right
RSTG5	19.2	-50.8	23.6	13	seeg	right
RSTG6	22.8	-50.5	24.1	14	seeg	right
RSTG7	26.4	-50.1	24.5	15	seeg	right
RSTG8	30.1	-49.7	24.9	16	seeg	right
RSTG9	33.7	-49.3	25.3	17	seeg	right
RSTG10	37.3	-49	25.7	18	seeg	right
RSTG11	40.9	-48.6	26.2	19	seeg	right
RSTG12	44.6	-48.2	26.6	20	seeg	right
RSTG13	48.2	-47.8	27	21	seeg	right
RSTG14	51.8	-47.5	27.4	22	seeg	right
RSTG15	55.4	-47.1	27.8	23	seeg	right
RSTG16	59	-46.7	28.2	24	seeg	right
