name	x	y	z	size	group	hemisphere
RBT1	35.3	9.3	-31.2	2	seeg	right
RBT2	37.3	0.7	-27.6	2	seeg	right
RBT3	39.3	-6.1	-24	2	seeg	right
RBT4	41.3	-12.8	-20.4	2	seeg	right
RBT5	43.4	-19.5	-16.8	2	seeg	right
RBT6	45.4	-27.4	-13.2	2	seeg	right
RBT7	47.4	-36.8	-9.7	2	seeg	right
RBT8	49.4	-46.1	-6.1	2	seeg	right
RBT9	51.5	-55.5	-2.5	2	seeg	right
RBT10	53.5	-64.9	1.1	2	seeg	right
RBT11	55.5	-74.2	4.5	2	seeg	right
RBT12	57.5	-83.6	8	2	seeg	right
RAOF1	7.5	51.3	-11	2	seeg	right
RAOF2	12.9	48.7	-9	2	seeg	right
RAOF3	18.3	46.1	-7.1	2	seeg	right
RAOF4	23.7	43.5	-5.1	2	seeg	right
RAOF5	29	40.9	-3.1	2	seeg	right
RAOF6	34.4	38.3	-1.2	2	seeg	right
RAOF7	39.8	35.7	0.8	2	seeg	right
RAOF8	45.2	33	2.7	2	seeg	right
RAOF9	50.6	30.4	4.6	2	seeg	right
RAOF10	56	27.8	6.5	2	seeg	right
RPOF1	8.7	23.6	-17.6	2	seeg	right
RPOF2	13.9	22.2	-14.3	2	seeg	right
RPOF3	19.2	20.8	-11	2	seeg	right
RPOF4	24.5	19.4	-7.7	2	seeg	right
RPOF5	29.8	18	-4.4	2	seeg	right
RPOF6	35.1	16.6	-1.1	2	seeg	right
RPOF7	40.4	15.2	2.1	2	seeg	right
RPOF8	45.7	13.8	5.3	2	seeg	right
RPOF9	51	12.4	8.5	2	seeg	right
RPOF10	56.3	11.1	11.7	2	seeg	right
RTPOC1	5.8	-35.8	24.5	2	seeg	right
RTPOC2	11.8	-37.1	25.4	2	seeg	right
RTPOC3	17.9	-38.5	26.2	2	seeg	right
RTPOC4	24	-39.8	27.1	2	seeg	right
RTPOC5	30.1	-41.1	28	2	seeg	right
RTPOC6	36.1	-42.5	28.9	2	seeg	right
RTPOC7	42.2	-43.8	29.7	2	seeg	right
RTPOC8	48.3	-45.1	30.6	2	seeg	right
RTPOC9	54.3	-46.5	31.5	2	seeg	right
RTPOC10	60.4	-47.8	32.4	2	seeg	right
RPIN1	57.7	-1.5	16.4	2	seeg	right
RPIN2	58	-3.6	23.6	2	seeg	right
RPIN3	57.6	-6	31	2	seeg	right
RPIN4	55.9	-8.5	37.7	2	seeg	right
RPIN5	53.1	-11	43.9	2	seeg	right
RPIN6	49.4	-13.7	49.3	2	seeg	right
RPIN7	44.5	-16.4	53.8	2	seeg	right
RPIN8	39.6	-18.9	58	2	seeg	right
RPIN9	35.6	-21.5	63.4	2	seeg	right
RPIN10	34.1	-23.9	70.5	2	seeg	right
RAC1	7.4	29.5	10.3	2	seeg	right
RAC2	10.1	27.3	15.9	2	seeg	right
RAC3	13.1	25	21.3	2	seeg	right
RAC4	16.1	22.8	26.7	2	seeg	right
RAC5	19	20.5	32.1	2	seeg	right
RAC6	21.8	18	37.6	2	seeg	right
RAC7	24.7	15.7	43.1	2	seeg	right
RAC8	27.6	13.5	48.6	2	seeg	right
RAC9	30.5	11.8	54.1	2	seeg	right
RAC10	34.2	10.2	60.4	2	seeg	right
RMC1	6.4	-1.7	31.2	2	seeg	right
RMC2	9.6	-2	34.5	2	seeg	right
RMC3	12.7	-2.4	37.7	2	seeg	right
RMC4	15.9	-2.8	41	2	seeg	right
RMC5	19.1	-3.2	44.3	2	seeg	right
RMC6	22.3	-3.5	47.5	2	seeg	right
RMC7	25.5	-3.9	50.8	2	seeg	right
RMC8	28.6	-4.3	54.1	2	seeg	right
RMC9	31.8	-4.7	57.4	2	seeg	right
RMC10	35	-5	60.6	2	seeg	right
RL1	7.2	-5.3	34.2	2	seeg	right
RL2	9.2	-6	38.1	2	seeg	right
RL3	11.3	-6.7	42.1	2	seeg	right
RL4	13.3	-7.4	46	2	seeg	right
RL5	15.4	-8.1	50	2	seeg	right
RL6	17.5	-8.8	53.9	2	seeg	right
RL7	19.5	-9.5	57.9	2	seeg	right
RL8	21.6	-10.2	61.8	2	seeg	right
RL9	23.6	-10.9	65.8	2	seeg	right
RL10	25.7	-11.6	69.8	2	seeg	right
RPC1	5.8	-16.3	34.3	2	seeg	right
RPC2	7.3	-16.5	38.8	2	seeg	right
RPC3	8.8	-16.7	43.3	2	seeg	right
RPC4	10.4	-16.9	47.8	2	seeg	right
RPC5	11.9	-17.2	52.3	2	seeg	right
RPC6	13.4	-17.4	56.8	2	seeg	right
RPC7	14.9	-17.6	61.3	2	seeg	right
RPC8	16.4	-17.8	65.8	2	seeg	right
RPC9	17.9	-18.1	70.3	2	seeg	right
RPC10	19.4	-18.3	74.8	2	seeg	right
LA1	-13.7	-0.1	-17.7	2	seeg	left
LA2	-18.7	0.4	-18.1	2	seeg	left
LA3	-23.7	0.9	-18.6	2	seeg	left
LA4	-28.7	1.5	-19	2	seeg	left
LA5	-33.7	2	-19.5	2	seeg	left
LA6	-38.8	2.5	-19.9	2	seeg	left
LA7	-43.8	3	-20.4	2	seeg	left
LA8	-48.8	3.5	-20.8	2	seeg	left
LA9	-53.8	4	-21.3	2	seeg	left
LA10	-58.8	4.5	-21.7	2	seeg	left
LAH1	-19.2	-10.9	-17	2	seeg	left
LAH2	-24.2	-10.2	-17.4	2	seeg	left
LAH3	-29.3	-9.6	-17.9	2	seeg	left
LAH4	-34.3	-9	-18.3	2	seeg	left
LAH5	-39.4	-8.4	-18.8	2	seeg	left
LAH6	-44.4	-7.7	-19.2	2	seeg	left
LAH7	-49.4	-7.1	-19.6	2	seeg	left
LAH8	-54.5	-6.5	-20.1	2	seeg	left
LAH9	-59.5	-5.8	-20.5	2	seeg	left
LAH10	-64.5	-5.2	-21	2	seeg	left
LAOF1	-1.8	37.1	-16.2	2	seeg	left
LAOF2	-6.5	37.4	-13.8	2	seeg	left
LAOF3	-11.3	37.7	-11.3	2	seeg	left
LAOF4	-16	38.1	-8.8	2	seeg	left
LAOF5	-20.7	38.4	-6.3	2	seeg	left
LAOF6	-25.4	38.7	-3.9	2	seeg	left
LAOF7	-30.2	39	-1.4	2	seeg	left
LAOF8	-34.9	39.4	1.1	2	seeg	left
LAOF9	-39.6	39.7	3.5	2	seeg	left
LAOF10	-44.3	40	5.8	2	seeg	left
