name	x	y	z	size	group	hemisphere
RAOF16	51.1	32.8	15.8	2	seeg	right
RPOF1	3.2	34.1	-18.6	2	seeg	right
RPOF2	6.5	33.3	-15.4	2	seeg	right
RPOF3	9.8	32.6	-12.2	2	seeg	right
RPOF4	13.1	31.8	-9	2	seeg	right
RPOF5	16.3	31	-5.8	2	seeg	right
RPOF6	19.6	30.2	-2.6	2	seeg	right
RPOF7	22.9	29.4	0.6	2	seeg	right
RPOF8	26.2	28.6	3.6	2	seeg	right
RPOF9	29.5	27.8	6.7	2	seeg	right
RPOF10	32.8	27.1	9.7	2	seeg	right
RPOF11	36.1	26.3	12.8	2	seeg	right
RPOF12	39.3	25.5	15.9	2	seeg	right
RPOF13	42.6	24.7	18.9	2	seeg	right
RPOF14	45.9	23.9	22	2	seeg	right
RPOF15	49.2	23.1	25	2	seeg	right
RPOF16	52.5	22.3	28.1	2	seeg	right
RPIN1	36.6	22.6	-15.7	2	seeg	right
RPIN2	35.2	18.4	-10.4	2	seeg	right
RPIN3	33.8	14.1	-5.2	2	seeg	right
RPIN4	32.4	9.8	0.1	2	seeg	right
RPIN5	31	5.5	5.1	2	seeg	right
RPIN6	29.5	1.2	10.1	2	seeg	right
RPIN7	28.1	-2.7	15.1	2	seeg	right
RPIN8	26.7	-6.5	20.1	2	seeg	right
RPIN9	25.3	-10.3	25.1	2	seeg	right
RPIN10	23.8	-14	30.1	2	seeg	right
RPIN11	22.4	-17.8	35.2	2	seeg	right
RPIN12	21	-21.6	40.2	2	seeg	right
RPIN13	19.6	-25.6	45.2	2	seeg	right
RPIN14	18.1	-29.6	50.2	2	seeg	right
RPIN15	16.7	-33.7	55.2	2	seeg	right
RPIN16	15.3	-37.8	60.2	2	seeg	right
