name	x	y	z	size	group	hemisphere
LMC13	-5.5	17.8	69.7	2	seeg	left
LMC14	-5.8	17.7	73.5	2	seeg	left
LPC1	-2.9	-18.8	32.4	2	seeg	left
LPC2	-6.5	-19	32.7	2	seeg	left
LPC3	-10.1	-19.1	33	2	seeg	left
LPC4	-13.6	-19.2	33.2	2	seeg	left
LPC5	-17.2	-19.4	33.5	2	seeg	left
LPC6	-20.8	-19.5	33.8	2	seeg	left
LPC7	-24.4	-19.6	34.1	2	seeg	left
LPC8	-27.9	-19.7	34.4	2	seeg	left
LPC9	-31.5	-19.9	34.7	2	seeg	left
LPC10	-35.1	-20	34.9	2	seeg	left
LPC11	-38.7	-20.1	35.2	2	seeg	left
LPC12	-42.2	-20.2	35.5	2	seeg	left
LPC13	-45.8	-20.4	35.8	2	seeg	left
LPC14	-49.4	-20.5	36.1	2	seeg	left
RA1	15.1	-2.8	-14.1	2	seeg	right
RA2	18.7	-3	-14.7	2	seeg	right
RA3	22.2	-3.3	-15.4	2	seeg	right
RA4	25.8	-3.5	-16.1	2	seeg	right
RA5	29.4	-3.7	-16.8	2	seeg	right
RA6	33	-3.9	-17.5	2	seeg	right
RA7	36.5	-4.2	-18.1	2	seeg	right
RA8	40.1	-4.4	-18.8	2	seeg	right
RA9	43.7	-4.6	-19.5	2	seeg	right
RA10	47.2	-4.8	-20.2	2	seeg	right
RHC1	23.2	-11.7	-10.5	2	seeg	right
RHC2	26.8	-12.1	-10.8	2	seeg	right
RHC3	30.4	-12.4	-11.2	2	seeg	right
RHC4	34	-12.8	-11.5	2	seeg	right
RHC5	37.6	-13.2	-11.8	2	seeg	right
RHC6	41.2	-13.6	-12.1	2	seeg	right
RHC7	44.8	-13.9	-12.4	2	seeg	right
RHC8	48.3	-14.3	-12.8	2	seeg	right
RTP1	24.5	20.8	-25.4	2	seeg	right
RTP2	24.8	17.1	-24.8	2	seeg	right
RTP3	25.1	13.5	-24.3	2	seeg	right
RTP4	25.3	9.9	-23.7	2	seeg	right
RTP5	25.6	6.3	-23.2	2	seeg	right
RTP6	25.9	2.7	-22.6	2	seeg	right
RTP7	26.2	-0.8	-22.1	2	seeg	right
RTP8	26.5	-4.1	-21.5	2	seeg	right
RTP9	28.6	-34.3	-16.4	2	seeg	right
RTP10	28.8	-37.7	-15.8	2	seeg	right
RTP11	28.9	-41.1	-15.2	2	seeg	right
RTP12	29.1	-44.6	-14.7	2	seeg	right
RTP13	29.3	-48	-14.1	2	seeg	right
RTP14	29.4	-51.4	-13.5	2	seeg	right
RTP15	29.6	-54.8	-12.9	2	seeg	right
RTP16	29.7	-58.3	-12.3	2	seeg	right
